['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000027dd31af', 'conf_20240314_TABMON', '2024-09-11T01_41_56.832Z.mp3', 'Norway', 'site_name', 58.104654, 6.605581]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-17T20_20_37.219Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-01T09_34_44.497Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-06T21_45_37.386Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-02T13_24_45.049Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-12T17_36_40.462Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-15T01_21_57.464Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-22T17_59_56.131Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-11T18_44_08.242Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-11T17_39_30.942Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-17T01_20_46.031Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-05T05_29_47.047Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-14T11_40_24.284Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-06T17_39_03.500Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-14T22_42_33.399Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-31T00_19_51.305Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-01T07_01_26.967Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-09T14_36_49.656Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-14T00_33_20.681Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-03T17_59_39.864Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-29T04_46_09.870Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-14T21_57_11.672Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-13T00_04_33.264Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-23T01_34_37.433Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-15T12_43_25.299Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-05-23T15_29_49.971Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-19T06_36_00.290Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-12T03_50_58.899Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-25T10_40_08.651Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-30T18_30_58.540Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-22T21_46_44.206Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-02T06_41_30.532Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-22T20_42_07.189Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-06T13_01_26.993Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-04T18_42_37.740Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-16T17_35_51.639Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-16T17_11_52.957Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-28T00_19_44.417Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-27T05_05_30.093Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-10T18_51_11.011Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-09T08_47_57.624Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-29T06_45_30.627Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-05T12_08_22.742Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-24T07_25_32.438Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-19T08_05_49.071Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-31T16_34_10.612Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-15T13_28_46.886Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-24T15_35_55.575Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-02T23_37_11.793Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-13T08_21_08.264Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-05-26T23_25_44.220Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-09T21_04_26.726Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-06T11_40_48.522Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-25T04_03_34.088Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-04T20_57_02.737Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-05T14_19_00.437Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-04T20_54_06.297Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-29T17_08_20.852Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-26T10_54_59.865Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-27T04_39_51.271Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-22T01_11_22.388Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-30T19_06_03.220Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-12T18_42_29.527Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-17T04_47_47.227Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-24T22_49_22.783Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-27T22_13_27.580Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-18T22_05_37.718Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-09T02_50_25.593Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-05T01_26_16.872Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-05T08_41_18.524Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-07T17_57_13.769Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-09T19_07_54.463Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-01T13_49_25.534Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-03T09_36_02.819Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-26T14_09_53.558Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-13T03_38_19.898Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
